tau_esc	tau_des	method	step	total_G_prompts	savings	contrast_intent	fires_esc	fires_des
0.8	0.85	grpo	14	80	0.375	0.0	0	12
0.8	0.85	grpo	15	80	0.375	0.0	0	12
0.8	0.85	grpo	16	88	0.3125	0.0	0	10
0.8	0.85	grpo	17	96	0.25	0.0	0	8
0.8	0.85	grpo	18	92	0.28125	0.0	0	9
0.8	0.85	grpo	19	88	0.3125	0.0	0	10
0.8	0.85	grpo	20	88	0.3125	0.0	0	10
0.8	0.85	grpo	21	80	0.375	0.0	0	12
0.8	0.85	grpo	22	80	0.375	0.0	0	12
0.8	0.85	grpo	23	72	0.4375	0.0	0	14
0.8	0.85	grpo	24	76	0.40625	0.0	0	13
0.8	0.85	grpo	25	92	0.28125	0.0	0	9
0.8	0.85	grpo	26	76	0.40625	0.0	0	13
0.8	0.85	grpo	27	68	0.46875	0.0	0	15
0.8	0.85	grpo	28	76	0.40625	0.0	0	13
0.8	0.85	grpo	29	76	0.40625	0.0	0	13
0.8	0.85	grpo	30	76	0.40625	0.0	0	13
0.8	0.85	grpo	31	80	0.375	0.0	0	12
0.8	0.85	grpo	32	84	0.34375	0.0	0	11
0.8	0.85	grpo	33	84	0.34375	0.0	0	11
0.8	0.85	grpo	34	72	0.4375	0.0	0	14
0.8	0.85	grpo	35	68	0.46875	0.0	0	15
0.8	0.85	grpo	36	76	0.40625	0.0	0	13
0.8	0.85	grpo	37	80	0.375	0.0	0	12
0.8	0.85	grpo	38	84	0.34375	0.0	0	11
0.8	0.85	grpo	39	80	0.375	0.0	0	12
0.8	0.9	aero	0	84	0.34375	0.0	0	11
0.8	0.9	aero	1	84	0.34375	0.0	0	11
0.8	0.9	aero	2	76	0.40625	0.0	0	13
0.8	0.9	aero	3	84	0.34375	0.0	0	11
0.8	0.9	aero	4	80	0.375	0.0	0	12
0.8	0.9	aero	5	92	0.28125	0.0	0	9
0.8	0.9	aero	6	80	0.375	0.0	0	12
0.8	0.9	aero	7	88	0.3125	0.0	0	10
0.8	0.9	aero	8	84	0.34375	0.0	0	11
0.8	0.9	aero	9	88	0.3125	0.0	0	10
0.8	0.9	aero	10	80	0.375	0.0	0	12
0.8	0.9	aero	11	92	0.28125	0.0	0	9
0.8	0.9	aero	12	84	0.34375	0.0	0	11
0.8	0.9	aero	13	92	0.28125	0.0	0	9
0.8	0.9	aero	14	80	0.375	0.0	0	12
0.8	0.9	aero	15	76	0.40625	0.0	0	13
0.8	0.9	aero	16	92	0.28125	0.0	0	9
0.8	0.9	aero	17	92	0.28125	0.0	0	9
0.8	0.9	aero	18	88	0.3125	0.0	0	10
0.8	0.9	aero	19	88	0.3125	0.0	0	10
0.8	0.9	aero	20	88	0.3125	0.0	0	10
0.8	0.9	aero	21	76	0.40625	0.0	0	13
0.8	0.9	aero	22	84	0.34375	0.0	0	11
0.8	0.9	aero	23	76	0.40625	0.0	0	13
0.8	0.9	aero	24	76	0.40625	0.0	0	13
0.8	0.9	aero	25	84	0.34375	0.0	0	11
0.8	0.9	aero	26	72	0.4375	0.0	0	14
0.8	0.9	aero	27	68	0.46875	0.0	0	15
0.8	0.9	aero	28	76	0.40625	0.0	0	13
0.8	0.9	aero	29	72	0.4375	0.0	0	14
0.8	0.9	aero	30	76	0.40625	0.0	0	13
0.8	0.9	aero	31	76	0.40625	0.0	0	13
0.8	0.9	aero	32	80	0.375	0.0	0	12
0.8	0.9	aero	33	88	0.3125	0.0	0	10
0.8	0.9	aero	34	72	0.4375	0.0	0	14
0.8	0.9	aero	35	76	0.40625	0.0	0	13
0.8	0.9	aero	36	76	0.40625	0.0	0	13
0.8	0.9	aero	37	84	0.34375	0.0	0	11
0.8	0.9	aero	38	84	0.34375	0.0	0	11
0.8	0.9	aero	39	88	0.3125	0.0	0	10
0.8	0.9	areal	0	84	0.34375	0.0	0	11
0.8	0.9	areal	1	96	0.25	0.0	0	8
0.8	0.9	areal	2	84	0.34375	0.0	0	11
0.8	0.9	areal	3	84	0.34375	0.0	0	11
0.8	0.9	areal	4	96	0.25	0.0	0	8
0.8	0.9	areal	5	80	0.375	0.0	0	12
0.8	0.9	areal	6	84	0.34375	0.0	0	11
0.8	0.9	areal	7	72	0.4375	0.0	0	14
0.8	0.9	areal	8	88	0.3125	0.0	0	10
0.8	0.9	areal	9	84	0.34375	0.0	0	11
0.8	0.9	areal	10	84	0.34375	0.0	0	11
0.8	0.9	areal	11	96	0.25	0.0	0	8
0.8	0.9	areal	12	76	0.40625	0.0	0	13
0.8	0.9	areal	13	92	0.28125	0.0	0	9
0.8	0.9	areal	14	84	0.34375	0.0	0	11
0.8	0.9	areal	15	84	0.34375	0.0	0	11
0.8	0.9	areal	16	88	0.3125	0.0	0	10
0.8	0.9	areal	17	96	0.25	0.0	0	8
0.8	0.9	areal	18	92	0.28125	0.0	0	9
0.8	0.9	areal	19	80	0.375	0.0	0	12
0.8	0.9	areal	20	84	0.34375	0.0	0	11
0.8	0.9	areal	21	84	0.34375	0.0	0	11
0.8	0.9	areal	22	76	0.40625	0.0	0	13
0.8	0.9	areal	23	76	0.40625	0.0	0	13
0.8	0.9	areal	24	72	0.4375	0.0	0	14
0.8	0.9	areal	25	88	0.3125	0.0	0	10
0.8	0.9	areal	26	72	0.4375	0.0	0	14
0.8	0.9	areal	27	68	0.46875	0.0	0	15
0.8	0.9	areal	28	72	0.4375	0.0	0	14
0.8	0.9	areal	29	76	0.40625	0.0	0	13
0.8	0.9	areal	30	80	0.375	0.0	0	12
0.8	0.9	areal	31	92	0.28125	0.0	0	9
0.8	0.9	areal	32	80	0.375	0.0	0	12
0.8	0.9	areal	33	88	0.3125	0.0	0	10
0.8	0.9	areal	34	84	0.34375	0.0	0	11
0.8	0.9	areal	35	76	0.40625	0.0	0	13
0.8	0.9	areal	36	80	0.375	0.0	0	12
0.8	0.9	areal	37	84	0.34375	0.0	0	11
0.8	0.9	areal	38	76	0.40625	0.0	0	13
0.8	0.9	areal	39	80	0.375	0.0	0	12
0.8	0.9	gift	0	80	0.375	0.0	0	12
0.8	0.9	gift	1	92	0.28125	0.0	0	9
0.8	0.9	gift	2	84	0.34375	0.0	0	11
0.8	0.9	gift	3	92	0.28125	0.0	0	9
0.8	0.9	gift	4	84	0.34375	0.0	0	11
0.8	0.9	gift	5	88	0.3125	0.0	0	10
0.8	0.9	gift	6	80	0.375	0.0	0	12
0.8	0.9	gift	7	84	0.34375	0.0	0	11
0.8	0.9	gift	8	88	0.3125	0.0	0	10
0.8	0.9	gift	9	88	0.3125	0.0	0	10
0.8	0.9	gift	10	80	0.375	0.0	0	12
0.8	0.9	gift	11	88	0.3125	0.0	0	10
0.8	0.9	gift	12	80	0.375	0.0	0	12
0.8	0.9	gift	13	92	0.28125	0.0	0	9
0.8	0.9	gift	14	76	0.40625	0.0	0	13
0.8	0.9	gift	15	88	0.3125	0.0	0	10
0.8	0.9	gift	16	88	0.3125	0.0	0	10
0.8	0.9	gift	17	80	0.375	0.0	0	12
0.8	0.9	gift	18	88	0.3125	0.0	0	10
0.8	0.9	gift	19	80	0.375	0.0	0	12
0.8	0.9	gift	20	84	0.34375	0.0	0	11
0.8	0.9	gift	21	80	0.375	0.0	0	12
0.8	0.9	gift	22	72	0.4375	0.0	0	14
0.8	0.9	gift	23	72	0.4375	0.0	0	14
0.8	0.9	gift	24	72	0.4375	0.0	0	14
0.8	0.9	gift	25	80	0.375	0.0	0	12
0.8	0.9	gift	26	76	0.40625	0.0	0	13
0.8	0.9	gift	27	68	0.46875	0.0	0	15
0.8	0.9	gift	28	72	0.4375	0.0	0	14
0.8	0.9	gift	29	68	0.46875	0.0	0	15
0.8	0.9	gift	30	72	0.4375	0.0	0	14
0.8	0.9	gift	31	68	0.46875	0.0	0	15
0.8	0.9	gift	32	80	0.375	0.0	0	12
0.8	0.9	gift	33	68	0.46875	0.0	0	15
0.8	0.9	gift	34	64	0.5	0.0	0	16
0.8	0.9	gift	35	68	0.46875	0.0	0	15
0.8	0.9	gift	36	68	0.46875	0.0	0	15
0.8	0.9	gift	37	72	0.4375	0.0	0	14
0.8	0.9	gift	38	68	0.46875	0.0	0	15
0.8	0.9	gift	39	76	0.40625	0.0	0	13
0.8	0.9	grpo	0	84	0.34375	0.0	0	11
0.8	0.9	grpo	1	96	0.25	0.0	0	8
0.8	0.9	grpo	2	84	0.34375	0.0	0	11
0.8	0.9	grpo	3	80	0.375	0.0	0	12
0.8	0.9	grpo	4	84	0.34375	0.0	0	11
0.8	0.9	grpo	5	84	0.34375	0.0	0	11
0.8	0.9	grpo	6	76	0.40625	0.0	0	13
0.8	0.9	grpo	7	84	0.34375	0.0	0	11
0.8	0.9	grpo	8	92	0.28125	0.0	0	9
0.8	0.9	grpo	9	84	0.34375	0.0	0	11
0.8	0.9	grpo	10	84	0.34375	0.0	0	11
0.8	0.9	grpo	11	84	0.34375	0.0	0	11
0.8	0.9	grpo	12	76	0.40625	0.0	0	13
0.8	0.9	grpo	13	92	0.28125	0.0	0	9
0.8	0.9	grpo	14	80	0.375	0.0	0	12
0.8	0.9	grpo	15	80	0.375	0.0	0	12
0.8	0.9	grpo	16	88	0.3125	0.0	0	10
0.8	0.9	grpo	17	96	0.25	0.0	0	8
0.8	0.9	grpo	18	92	0.28125	0.0	0	9
0.8	0.9	grpo	19	88	0.3125	0.0	0	10
0.8	0.9	grpo	20	88	0.3125	0.0	0	10
0.8	0.9	grpo	21	80	0.375	0.0	0	12
0.8	0.9	grpo	22	80	0.375	0.0	0	12
0.8	0.9	grpo	23	72	0.4375	0.0	0	14
0.8	0.9	grpo	24	76	0.40625	0.0	0	13
0.8	0.9	grpo	25	92	0.28125	0.0	0	9
0.8	0.9	grpo	26	76	0.40625	0.0	0	13
0.8	0.9	grpo	27	68	0.46875	0.0	0	15
0.8	0.9	grpo	28	76	0.40625	0.0	0	13
0.8	0.9	grpo	29	76	0.40625	0.0	0	13
0.8	0.9	grpo	30	76	0.40625	0.0	0	13
0.8	0.9	grpo	31	80	0.375	0.0	0	12
0.8	0.9	grpo	32	84	0.34375	0.0	0	11
0.8	0.9	grpo	33	84	0.34375	0.0	0	11
0.8	0.9	grpo	34	72	0.4375	0.0	0	14
0.8	0.9	grpo	35	68	0.46875	0.0	0	15
0.8	0.9	grpo	36	76	0.40625	0.0	0	13
0.8	0.9	grpo	37	80	0.375	0.0	0	12
0.8	0.9	grpo	38	84	0.34375	0.0	0	11
0.8	0.9	grpo	39	80	0.375	0.0	0	12
0.8	0.95	aero	0	84	0.34375	0.0	0	11
0.8	0.95	aero	1	84	0.34375	0.0	0	11
0.8	0.95	aero	2	76	0.40625	0.0	0	13
0.8	0.95	aero	3	84	0.34375	0.0	0	11
0.8	0.95	aero	4	80	0.375	0.0	0	12
0.8	0.95	aero	5	92	0.28125	0.0	0	9
0.8	0.95	aero	6	80	0.375	0.0	0	12
0.8	0.95	aero	7	88	0.3125	0.0	0	10
0.8	0.95	aero	8	84	0.34375	0.0	0	11
0.8	0.95	aero	9	88	0.3125	0.0	0	10
0.8	0.95	aero	10	80	0.375	0.0	0	12
0.8	0.95	aero	11	92	0.28125	0.0	0	9
0.8	0.95	aero	12	84	0.34375	0.0	0	11
0.8	0.95	aero	13	92	0.28125	0.0	0	9
0.8	0.95	aero	14	80	0.375	0.0	0	12
0.8	0.95	aero	15	76	0.40625	0.0	0	13
0.8	0.95	aero	16	92	0.28125	0.0	0	9
0.8	0.95	aero	17	92	0.28125	0.0	0	9
0.8	0.95	aero	18	88	0.3125	0.0	0	10
0.8	0.95	aero	19	88	0.3125	0.0	0	10
0.8	0.95	aero	20	88	0.3125	0.0	0	10
0.8	0.95	aero	21	76	0.40625	0.0	0	13
0.8	0.95	aero	22	84	0.34375	0.0	0	11
0.8	0.95	aero	23	76	0.40625	0.0	0	13
0.8	0.95	aero	24	76	0.40625	0.0	0	13
0.8	0.95	aero	25	84	0.34375	0.0	0	11
0.8	0.95	aero	26	72	0.4375	0.0	0	14
0.8	0.95	aero	27	68	0.46875	0.0	0	15
0.8	0.95	aero	28	76	0.40625	0.0	0	13
0.8	0.95	aero	29	72	0.4375	0.0	0	14
0.8	0.95	aero	30	76	0.40625	0.0	0	13
0.8	0.95	aero	31	76	0.40625	0.0	0	13
0.8	0.95	aero	32	80	0.375	0.0	0	12
0.8	0.95	aero	33	88	0.3125	0.0	0	10
0.8	0.95	aero	34	72	0.4375	0.0	0	14
0.8	0.95	aero	35	76	0.40625	0.0	0	13
0.8	0.95	aero	36	76	0.40625	0.0	0	13
0.8	0.95	aero	37	84	0.34375	0.0	0	11
0.8	0.95	aero	38	84	0.34375	0.0	0	11
0.8	0.95	aero	39	88	0.3125	0.0	0	10
0.8	0.95	areal	0	84	0.34375	0.0	0	11
0.8	0.95	areal	1	96	0.25	0.0	0	8
0.8	0.95	areal	2	84	0.34375	0.0	0	11
0.8	0.95	areal	3	84	0.34375	0.0	0	11
0.8	0.95	areal	4	96	0.25	0.0	0	8
0.8	0.95	areal	5	80	0.375	0.0	0	12
0.8	0.95	areal	6	84	0.34375	0.0	0	11
0.8	0.95	areal	7	72	0.4375	0.0	0	14
0.8	0.95	areal	8	88	0.3125	0.0	0	10
0.8	0.95	areal	9	84	0.34375	0.0	0	11
0.8	0.95	areal	10	84	0.34375	0.0	0	11
0.8	0.95	areal	11	96	0.25	0.0	0	8
0.8	0.95	areal	12	76	0.40625	0.0	0	13
0.8	0.95	areal	13	92	0.28125	0.0	0	9
0.8	0.95	areal	14	84	0.34375	0.0	0	11
0.8	0.95	areal	15	84	0.34375	0.0	0	11
0.8	0.95	areal	16	88	0.3125	0.0	0	10
0.8	0.95	areal	17	96	0.25	0.0	0	8
0.8	0.95	areal	18	92	0.28125	0.0	0	9
0.8	0.95	areal	19	80	0.375	0.0	0	12
0.8	0.95	areal	20	84	0.34375	0.0	0	11
0.8	0.95	areal	21	84	0.34375	0.0	0	11
0.8	0.95	areal	22	76	0.40625	0.0	0	13
0.8	0.95	areal	23	76	0.40625	0.0	0	13
0.8	0.95	areal	24	72	0.4375	0.0	0	14
0.8	0.95	areal	25	88	0.3125	0.0	0	10
0.8	0.95	areal	26	72	0.4375	0.0	0	14
0.8	0.95	areal	27	68	0.46875	0.0	0	15
0.8	0.95	areal	28	72	0.4375	0.0	0	14
0.8	0.95	areal	29	76	0.40625	0.0	0	13
0.8	0.95	areal	30	80	0.375	0.0	0	12
0.8	0.95	areal	31	92	0.28125	0.0	0	9
0.8	0.95	areal	32	80	0.375	0.0	0	12
0.8	0.95	areal	33	88	0.3125	0.0	0	10
0.8	0.95	areal	34	84	0.34375	0.0	0	11
0.8	0.95	areal	35	76	0.40625	0.0	0	13
0.8	0.95	areal	36	80	0.375	0.0	0	12
0.8	0.95	areal	37	84	0.34375	0.0	0	11
0.8	0.95	areal	38	76	0.40625	0.0	0	13
0.8	0.95	areal	39	80	0.375	0.0	0	12
0.8	0.95	gift	0	80	0.375	0.0	0	12
0.8	0.95	gift	1	92	0.28125	0.0	0	9
0.8	0.95	gift	2	84	0.34375	0.0	0	11
0.8	0.95	gift	3	92	0.28125	0.0	0	9
0.8	0.95	gift	4	84	0.34375	0.0	0	11
0.8	0.95	gift	5	88	0.3125	0.0	0	10
0.8	0.95	gift	6	80	0.375	0.0	0	12
0.8	0.95	gift	7	84	0.34375	0.0	0	11
0.8	0.95	gift	8	88	0.3125	0.0	0	10
0.8	0.95	gift	9	88	0.3125	0.0	0	10
0.8	0.95	gift	10	80	0.375	0.0	0	12
0.8	0.95	gift	11	88	0.3125	0.0	0	10
0.8	0.95	gift	12	80	0.375	0.0	0	12
0.8	0.95	gift	13	92	0.28125	0.0	0	9
0.8	0.95	gift	14	76	0.40625	0.0	0	13
0.8	0.95	gift	15	88	0.3125	0.0	0	10
0.8	0.95	gift	16	88	0.3125	0.0	0	10
0.8	0.95	gift	17	80	0.375	0.0	0	12
0.8	0.95	gift	18	88	0.3125	0.0	0	10
0.8	0.95	gift	19	80	0.375	0.0	0	12
0.8	0.95	gift	20	84	0.34375	0.0	0	11
0.8	0.95	gift	21	80	0.375	0.0	0	12
0.8	0.95	gift	22	72	0.4375	0.0	0	14
0.8	0.95	gift	23	72	0.4375	0.0	0	14
0.8	0.95	gift	24	72	0.4375	0.0	0	14
0.8	0.95	gift	25	80	0.375	0.0	0	12
0.8	0.95	gift	26	76	0.40625	0.0	0	13
0.8	0.95	gift	27	68	0.46875	0.0	0	15
0.8	0.95	gift	28	72	0.4375	0.0	0	14
0.8	0.95	gift	29	68	0.46875	0.0	0	15
0.8	0.95	gift	30	72	0.4375	0.0	0	14
0.8	0.95	gift	31	68	0.46875	0.0	0	15
0.8	0.95	gift	32	80	0.375	0.0	0	12
0.8	0.95	gift	33	68	0.46875	0.0	0	15
0.8	0.95	gift	34	64	0.5	0.0	0	16
0.8	0.95	gift	35	68	0.46875	0.0	0	15
0.8	0.95	gift	36	68	0.46875	0.0	0	15
0.8	0.95	gift	37	72	0.4375	0.0	0	14
0.8	0.95	gift	38	68	0.46875	0.0	0	15
0.8	0.95	gift	39	76	0.40625	0.0	0	13
0.8	0.95	grpo	0	84	0.34375	0.0	0	11
0.8	0.95	grpo	1	96	0.25	0.0	0	8
0.8	0.95	grpo	2	84	0.34375	0.0	0	11
0.8	0.95	grpo	3	80	0.375	0.0	0	12
0.8	0.95	grpo	4	84	0.34375	0.0	0	11
0.8	0.95	grpo	5	84	0.34375	0.0	0	11
0.8	0.95	grpo	6	76	0.40625	0.0	0	13
0.8	0.95	grpo	7	84	0.34375	0.0	0	11
0.8	0.95	grpo	8	92	0.28125	0.0	0	9
0.8	0.95	grpo	9	84	0.34375	0.0	0	11
0.8	0.95	grpo	10	84	0.34375	0.0	0	11
0.8	0.95	grpo	11	84	0.34375	0.0	0	11
0.8	0.95	grpo	12	76	0.40625	0.0	0	13
0.8	0.95	grpo	13	92	0.28125	0.0	0	9
0.8	0.95	grpo	14	80	0.375	0.0	0	12
0.8	0.95	grpo	15	80	0.375	0.0	0	12
0.8	0.95	grpo	16	88	0.3125	0.0	0	10
0.8	0.95	grpo	17	96	0.25	0.0	0	8
0.8	0.95	grpo	18	92	0.28125	0.0	0	9
0.8	0.95	grpo	19	88	0.3125	0.0	0	10
0.8	0.95	grpo	20	88	0.3125	0.0	0	10
0.8	0.95	grpo	21	80	0.375	0.0	0	12
0.8	0.95	grpo	22	80	0.375	0.0	0	12
0.8	0.95	grpo	23	72	0.4375	0.0	0	14
0.8	0.95	grpo	24	76	0.40625	0.0	0	13
0.8	0.95	grpo	25	92	0.28125	0.0	0	9
0.8	0.95	grpo	26	76	0.40625	0.0	0	13
0.8	0.95	grpo	27	68	0.46875	0.0	0	15
0.8	0.95	grpo	28	76	0.40625	0.0	0	13
0.8	0.95	grpo	29	76	0.40625	0.0	0	13
0.8	0.95	grpo	30	76	0.40625	0.0	0	13
0.8	0.95	grpo	31	80	0.375	0.0	0	12
0.8	0.95	grpo	32	84	0.34375	0.0	0	11
0.8	0.95	grpo	33	84	0.34375	0.0	0	11
0.8	0.95	grpo	34	72	0.4375	0.0	0	14
0.8	0.95	grpo	35	68	0.46875	0.0	0	15
0.8	0.95	grpo	36	76	0.40625	0.0	0	13
0.8	0.95	grpo	37	80	0.375	0.0	0	12
0.8	0.95	grpo	38	84	0.34375	0.0	0	11
0.8	0.95	grpo	39	80	0.375	0.0	0	12
0.8	1.0	aero	0	84	0.34375	0.0	0	11
0.8	1.0	aero	1	84	0.34375	0.0	0	11
0.8	1.0	aero	2	76	0.40625	0.0	0	13
0.8	1.0	aero	3	84	0.34375	0.0	0	11
0.8	1.0	aero	4	80	0.375	0.0	0	12
0.8	1.0	aero	5	92	0.28125	0.0	0	9
0.8	1.0	aero	6	80	0.375	0.0	0	12
0.8	1.0	aero	7	88	0.3125	0.0	0	10
0.8	1.0	aero	8	84	0.34375	0.0	0	11
0.8	1.0	aero	9	88	0.3125	0.0	0	10
0.8	1.0	aero	10	80	0.375	0.0	0	12
0.8	1.0	aero	11	92	0.28125	0.0	0	9
0.8	1.0	aero	12	84	0.34375	0.0	0	11
0.8	1.0	aero	13	92	0.28125	0.0	0	9
0.8	1.0	aero	14	80	0.375	0.0	0	12
0.8	1.0	aero	15	76	0.40625	0.0	0	13
0.8	1.0	aero	16	92	0.28125	0.0	0	9
0.8	1.0	aero	17	92	0.28125	0.0	0	9
0.8	1.0	aero	18	88	0.3125	0.0	0	10
0.8	1.0	aero	19	88	0.3125	0.0	0	10
0.8	1.0	aero	20	88	0.3125	0.0	0	10
0.8	1.0	aero	21	76	0.40625	0.0	0	13
0.8	1.0	aero	22	84	0.34375	0.0	0	11
0.8	1.0	aero	23	76	0.40625	0.0	0	13
0.8	1.0	aero	24	76	0.40625	0.0	0	13
0.8	1.0	aero	25	84	0.34375	0.0	0	11
0.8	1.0	aero	26	72	0.4375	0.0	0	14
0.8	1.0	aero	27	68	0.46875	0.0	0	15
0.8	1.0	aero	28	76	0.40625	0.0	0	13
0.8	1.0	aero	29	72	0.4375	0.0	0	14
0.8	1.0	aero	30	76	0.40625	0.0	0	13
0.8	1.0	aero	31	76	0.40625	0.0	0	13
0.8	1.0	aero	32	80	0.375	0.0	0	12
0.8	1.0	aero	33	88	0.3125	0.0	0	10
0.8	1.0	aero	34	72	0.4375	0.0	0	14
0.8	1.0	aero	35	76	0.40625	0.0	0	13
0.8	1.0	aero	36	76	0.40625	0.0	0	13
0.8	1.0	aero	37	84	0.34375	0.0	0	11
0.8	1.0	aero	38	84	0.34375	0.0	0	11
0.8	1.0	aero	39	88	0.3125	0.0	0	10
0.8	1.0	areal	0	84	0.34375	0.0	0	11
0.8	1.0	areal	1	96	0.25	0.0	0	8
0.8	1.0	areal	2	84	0.34375	0.0	0	11
0.8	1.0	areal	3	84	0.34375	0.0	0	11
0.8	1.0	areal	4	96	0.25	0.0	0	8
0.8	1.0	areal	5	80	0.375	0.0	0	12
0.8	1.0	areal	6	84	0.34375	0.0	0	11
0.8	1.0	areal	7	72	0.4375	0.0	0	14
0.8	1.0	areal	8	88	0.3125	0.0	0	10
0.8	1.0	areal	9	84	0.34375	0.0	0	11
0.8	1.0	areal	10	84	0.34375	0.0	0	11
0.8	1.0	areal	11	96	0.25	0.0	0	8
0.8	1.0	areal	12	76	0.40625	0.0	0	13
0.8	1.0	areal	13	92	0.28125	0.0	0	9
0.8	1.0	areal	14	84	0.34375	0.0	0	11
0.8	1.0	areal	15	84	0.34375	0.0	0	11
0.8	1.0	areal	16	88	0.3125	0.0	0	10
0.8	1.0	areal	17	96	0.25	0.0	0	8
0.8	1.0	areal	18	92	0.28125	0.0	0	9
0.8	1.0	areal	19	80	0.375	0.0	0	12
0.8	1.0	areal	20	84	0.34375	0.0	0	11
0.8	1.0	areal	21	84	0.34375	0.0	0	11
0.8	1.0	areal	22	76	0.40625	0.0	0	13
0.8	1.0	areal	23	76	0.40625	0.0	0	13
0.8	1.0	areal	24	72	0.4375	0.0	0	14
0.8	1.0	areal	25	88	0.3125	0.0	0	10
0.8	1.0	areal	26	72	0.4375	0.0	0	14
0.8	1.0	areal	27	68	0.46875	0.0	0	15
0.8	1.0	areal	28	72	0.4375	0.0	0	14
0.8	1.0	areal	29	76	0.40625	0.0	0	13
0.8	1.0	areal	30	80	0.375	0.0	0	12
0.8	1.0	areal	31	92	0.28125	0.0	0	9
0.8	1.0	areal	32	80	0.375	0.0	0	12
0.8	1.0	areal	33	88	0.3125	0.0	0	10
0.8	1.0	areal	34	84	0.34375	0.0	0	11
0.8	1.0	areal	35	76	0.40625	0.0	0	13
0.8	1.0	areal	36	80	0.375	0.0	0	12
0.8	1.0	areal	37	84	0.34375	0.0	0	11
0.8	1.0	areal	38	76	0.40625	0.0	0	13
0.8	1.0	areal	39	80	0.375	0.0	0	12
0.8	1.0	gift	0	80	0.375	0.0	0	12
0.8	1.0	gift	1	92	0.28125	0.0	0	9
0.8	1.0	gift	2	84	0.34375	0.0	0	11
0.8	1.0	gift	3	92	0.28125	0.0	0	9
0.8	1.0	gift	4	84	0.34375	0.0	0	11
0.8	1.0	gift	5	88	0.3125	0.0	0	10
0.8	1.0	gift	6	80	0.375	0.0	0	12
0.8	1.0	gift	7	84	0.34375	0.0	0	11
0.8	1.0	gift	8	88	0.3125	0.0	0	10
0.8	1.0	gift	9	88	0.3125	0.0	0	10
0.8	1.0	gift	10	80	0.375	0.0	0	12
0.8	1.0	gift	11	88	0.3125	0.0	0	10
0.8	1.0	gift	12	80	0.375	0.0	0	12
0.8	1.0	gift	13	92	0.28125	0.0	0	9
0.8	1.0	gift	14	76	0.40625	0.0	0	13
0.8	1.0	gift	15	88	0.3125	0.0	0	10
0.8	1.0	gift	16	88	0.3125	0.0	0	10
0.8	1.0	gift	17	80	0.375	0.0	0	12
0.8	1.0	gift	18	88	0.3125	0.0	0	10
0.8	1.0	gift	19	80	0.375	0.0	0	12
0.8	1.0	gift	20	84	0.34375	0.0	0	11
0.8	1.0	gift	21	80	0.375	0.0	0	12
0.8	1.0	gift	22	72	0.4375	0.0	0	14
0.8	1.0	gift	23	72	0.4375	0.0	0	14
0.8	1.0	gift	24	72	0.4375	0.0	0	14
0.8	1.0	gift	25	80	0.375	0.0	0	12
0.8	1.0	gift	26	76	0.40625	0.0	0	13
0.8	1.0	gift	27	68	0.46875	0.0	0	15
0.8	1.0	gift	28	72	0.4375	0.0	0	14
0.8	1.0	gift	29	68	0.46875	0.0	0	15
0.8	1.0	gift	30	72	0.4375	0.0	0	14
0.8	1.0	gift	31	68	0.46875	0.0	0	15
0.8	1.0	gift	32	80	0.375	0.0	0	12
0.8	1.0	gift	33	68	0.46875	0.0	0	15
0.8	1.0	gift	34	64	0.5	0.0	0	16
0.8	1.0	gift	35	68	0.46875	0.0	0	15
0.8	1.0	gift	36	68	0.46875	0.0	0	15
0.8	1.0	gift	37	72	0.4375	0.0	0	14
0.8	1.0	gift	38	68	0.46875	0.0	0	15
0.8	1.0	gift	39	76	0.40625	0.0	0	13
0.8	1.0	grpo	0	84	0.34375	0.0	0	11
0.8	1.0	grpo	1	96	0.25	0.0	0	8
0.8	1.0	grpo	2	84	0.34375	0.0	0	11
0.8	1.0	grpo	3	80	0.375	0.0	0	12
0.8	1.0	grpo	4	84	0.34375	0.0	0	11
0.8	1.0	grpo	5	84	0.34375	0.0	0	11
0.8	1.0	grpo	6	76	0.40625	0.0	0	13
0.8	1.0	grpo	7	84	0.34375	0.0	0	11
0.8	1.0	grpo	8	92	0.28125	0.0	0	9
0.8	1.0	grpo	9	84	0.34375	0.0	0	11
0.8	1.0	grpo	10	84	0.34375	0.0	0	11
0.8	1.0	grpo	11	84	0.34375	0.0	0	11
0.8	1.0	grpo	12	76	0.40625	0.0	0	13
0.8	1.0	grpo	13	92	0.28125	0.0	0	9
0.8	1.0	grpo	14	80	0.375	0.0	0	12
0.8	1.0	grpo	15	80	0.375	0.0	0	12
0.8	1.0	grpo	16	88	0.3125	0.0	0	10
0.8	1.0	grpo	17	96	0.25	0.0	0	8
0.8	1.0	grpo	18	92	0.28125	0.0	0	9
0.8	1.0	grpo	19	88	0.3125	0.0	0	10
0.8	1.0	grpo	20	88	0.3125	0.0	0	10
0.8	1.0	grpo	21	80	0.375	0.0	0	12
0.8	1.0	grpo	22	80	0.375	0.0	0	12
0.8	1.0	grpo	23	72	0.4375	0.0	0	14
0.8	1.0	grpo	24	76	0.40625	0.0	0	13
0.8	1.0	grpo	25	92	0.28125	0.0	0	9
0.8	1.0	grpo	26	76	0.40625	0.0	0	13
0.8	1.0	grpo	27	68	0.46875	0.0	0	15
0.8	1.0	grpo	28	76	0.40625	0.0	0	13
0.8	1.0	grpo	29	76	0.40625	0.0	0	13
0.8	1.0	grpo	30	76	0.40625	0.0	0	13
